,,,Count ,,,Avg Duration (ms),,,Cum. Duration (ms),,,Ground Truth,,,,Count ,,,Avg Duration (ms),,,Cum. Duration (ms),,,Ground Truth,,
,,,Gazepath,Dispersion,Velocity,Gazepath,Dispersion,Velocity,Gazepath,Dispersion,Velocity,Count,Avg. Duration,Cum. Duration,,Gazepath,Dispersion,Velocity,Gazepath,Dispersion,Velocity,Gazepath,Dispersion,Velocity,Count,Avg. Duration,Cum. Duration
,,6,33,27,11,918.697,1155.333,2845.818,30317,31194,31304,35,877.2571,30704,,36,49,17,667.9722,504.3673,1463.824,24047,24714,24885,35,877.2571,30704
,,7,69,55,27,411.6667,539,1105.704,28405,29645,29854,63,465.619,29334,,73,77,37,370.137,360.9091,774,27020,27790,28638,63,465.619,29334
,,8,55,46,30,522.7091,663.4348,1024.967,28749,30518,30749,56,544.1786,30474,,54,60,36,507.1481,481.3667,811.7778,27386,28882,29224,56,544.1786,30474
,,9,79,61,27,361.8734,482.9344,1114.667,28588,29459,30096,75,391.4,29355,,77,85,43,339.2857,319.6,646.3256,26125,27166,27792,75,391.4,29355
,,10,80,65,43,360.7625,480,727.6744,28861,31200,31290,72,429.5278,30926,,81,82,56,348.2963,357.2439,539.375,28212,29294,30205,72,429.5278,30926
,,11,45,33,8,672,950.9091,3937,30240,31380,31496,41,759.9756,31159,,47,54,16,622.3617,558.1481,1901.375,29251,30140,30422,41,759.9756,31159
,,12,65,44,15,451.8769,697.5909,2051.667,29372,30694,30775,61,500.4918,30530,,64,70,31,401.9844,380.1,887.8387,25727,26607,27523,61,500.4918,30530
,,13,80,70,50,345.4625,422.0714,594.16,27637,29545,29708,75,389.3333,29200,,78,79,59,336.9359,339.8354,472.2542,26281,26847,27863,75,389.3333,29200
,,14,84,73,54,343.4286,424.3151,573.6667,28848,30975,30978,82,375.122,30760,,87,95,68,317.9195,302.6947,431.3824,27659,28756,29334,82,375.122,30760
,,15,72,67,53,393.5972,458.5075,580.283,28339,30720,30755,72,425.6806,30649,,61,71,51,414.5738,374.1127,529.098,25289,26562,26984,72,425.6806,30649
,,16,92,73,53,313.6522,426.0685,588.7925,28856,31103,31206,83,370.759,30773,,80,90,60,304.8125,284.6111,441.8667,24385,25615,26512,83,370.759,30773
,,17,38,37,30,427.1053,436.3784,569.1333,16230,16146,17074,72,255.5,18396,,47,62,57,380.1277,238.871,293.9123,17866,14810,16753,72,255.5,18396
,,18,99,81,53,277.7374,365.6296,562.9434,27496,29616,29836,91,324.9451,29570,,94,95,73,268.7979,280.6842,371.7808,25267,26665,27140,91,324.9451,29570
,,19,86,66,37,330.6744,454.0606,816.9189,28438,29968,30226,80,372.0375,29763,,81,90,53,323.0247,300.8111,518.0377,26165,27073,27456,80,372.0375,29763
,,20,76,58,23,387.4079,535.5517,1358.348,29443,31062,31242,73,421.3014,30755,,70,76,39,371.1429,364.9737,726.6923,25980,27738,28341,73,421.3014,30755
,,21,76,65,52,353.2895,438.4154,553.6346,26850,28497,28789,74,381.9189,28262,,71,84,61,337.7465,300.631,424.459,23980,25253,25892,74,381.9189,28262
,,22,52,43,24,520.8077,649.5349,1179.25,27082,27930,28302,54,511.5741,27625,,56,77,33,435.3036,325.3117,792,24377,25049,26136,54,511.5741,27625
,,23,58,50,36,492.3793,603.22,843.3889,28558,30161,30362,56,535.8393,30007,,60,73,50,455.9333,388.8493,580.72,27356,28386,29036,56,535.8393,30007
,,24,81,59,38,336.1111,489.1017,771.0526,27225,28857,29300,67,428.8358,28732,,77,73,55,310.0909,343.7534,467.1091,23877,25094,25691,67,428.8358,28732
,,25,66,63,48,410.3636,458.4127,608.8542,27084,28880,29225,66,432.6061,28552,,59,68,49,402.5932,363.8971,521.1429,23753,24745,25536,66,432.6061,28552
,,26,70,46,27,424.5143,676.1087,1157.704,29716,31101,31258,61,506.2623,30882,,72,78,40,390.3889,367.7436,738.225,28108,28684,29529,61,506.2623,30882
,,27,38,24,5,792.2632,1297.667,6234.2,30106,31144,31171,31,1000.742,31023,,32,35,15,896.0938,839.0857,1974.067,28675,29368,29611,31,1000.742,31023
,,28,62,42,23,444.2097,702.881,1293.826,27541,29521,29758,53,556.3019,29484,,59,72,36,457.9153,395.6528,805.3056,27017,28487,28991,53,556.3019,29484
,,29,53,48,29,529.283,618.0833,1032.172,28052,29668,29933,54,542.6852,29305,,53,58,38,499.3962,473.3793,738.4211,26468,27456,28060,54,542.6852,29305
,,30,92,70,46,311.1413,430.0429,657.4348,28625,30103,30242,90,330.9889,29789,,75,89,54,299.16,229.2247,439.9259,22437,20401,23756,90,330.9889,29789
40,Tape 214,1,137,75,30,376.3139,716.88,1803.6,51555,53766,54108,96,558.5208,53618,,128,119,40,367.8594,412.916,1245.9,47086,49137,49836,96,558.5208,53618
,,2,115,96,64,431.3391,543.625,826.2969,49604,52188,52883,110,467.7273,51450,,91,99,61,405.1209,391.4343,651.3934,36866,38752,39735,110,467.7273,51450
,,3,113,86,32,456.6018,632.5233,1713.8438,51596,54397,54843,101,528.9208,53421,,101,116,53,452.7228,411.3534,922.566,45725,47717,48896,101,528.9208,53421
,,4,140,104,58,348.4071,501.2981,906.1379,48777,52135,52556,124,418.879,51941,,138,138,76,340.0217,362.3333,670.2632,46923,50002,50940,124,418.879,51941
,,5,87,71,37,601.5057,763.2958,1473.2973,52331,54194,54512,86,622.7791,53559,,87,108,55,519.6667,426.9907,856.1818,45211,46115,47090,86,622.7791,53559
,,6,76,40,19,691.3158,1355.525,2857.7368,52540,54221,54297,48,1124.3542,53969,,75,64,25,689.7733,832.1406,2138.8,51733,53257,53470,48,1124.3542,53969
,,7,102,67,28,508.2255,805.7313,1939.8929,51839,53984,54317,82,652.0488,53468,,93,102,32,496.4516,467.6961,1513.438,46170,47705,48430,82,652.0488,53468
,,8,126,106,67,356.2778,455.5566,742.7164,44891,48289,49762,121,395.6942,47879,,117,117,77,333.359,355.4444,562.2987,39003,41587,43297,121,395.6942,47879
,,9,127,80,42,389.748,646.0125,1240.3333,49498,51681,52094,103,495.835,51071,,110,117,53,367.6091,353.2137,807.1132,40437,41326,42777,103,495.835,51071
,,10,148,119,84,339.3784,458.4202,651.4524,50228,54552,54722,130,413.5308,53759,,121,125,83,332.9917,344.72,526.988,40292,43090,43740,130,413.5308,53759
,,12,149,98,26,336.0067,551.8265,2104.9615,50065,54079,54729,131,413.2061,54130,,145,134,38,341.3034,392.7985,1406.211,49489,52635,53436,131,413.2061,54130
,,13,126,104,64,392.8254,502.2692,824.1875,49496,52236,52748,121,428.7934,51884,,105,106,74,396.3238,404.8679,594.9865,41614,42916,44029,121,428.7934,51884
,,14,124,109,57,415.8548,500.3303,959.3158,51566,54536,54681,120,452.5583,54307,,117,126,83,412.0171,396.0317,614.3614,48206,49900,50992,120,452.5583,54307
,,15,96,88,67,528.7292,613.5341,809.5672,50758,53991,54241,98,544.3571,53347,,87,97,67,469.0575,442.5155,647.3582,40808,42924,43373,98,544.3571,53347
,,16,152,108,73,335.4013,506.5463,753.1781,50981,54707,54982,128,424.9219,54390,,134,139,87,316.6343,323.1367,525.5517,42429,44916,45723,128,424.9219,54390
,,17,93,92,83,341.3226,354.7065,419.1928,31743,32633,34793,124,296.1048,36717,,80,88,74,319.2,294.7386,371.7297,25536,25937,27508,124,296.1048,36717
,,18,157,108,72,298.8535,463.4444,704,46920,50052,50688,137,360.7664,49425,,145,145,101,293.7379,307.8069,451.4356,42592,44632,45595,137,360.7664,49425
,,19,139,109,64,359.4604,481.5963,826.1094,49965,52494,52871,129,409.4186,52815,,120,126,79,339.0667,333.5238,540.5949,40688,42024,42707,129,409.4186,52815
,,20,80,97,41,649.325,552.1237,1315.4878,51946,53556,53935,114,463.5702,52847,,90,137,79,543.3444,344.3504,617.5696,48901,47176,48788,114,463.5702,52847
,,21,122,100,75,392.623,503.65,677.4267,47900,50365,50807,110,455.0091,50051,,124,139,98,374.8226,348.5324,505.4388,46478,48446,49533,110,455.0091,50051
,,22,104,83,50,460.4808,604.2771,1014.94,47890,50155,50747,101,491.4554,49637,,91,106,50,433.8132,380.9811,836.34,39477,40384,41817,101,491.4554,49637
,,23,107,74,40,471.8037,719.8649,1341.925,50483,53270,53677,90,586.7333,52806,,110,109,64,445.9,474.7431,823.125,49049,51747,52680,90,586.7333,52806
,,24,152,76,41,315.5921,659.4868,1251.6829,47970,50121,51319,98,510.0102,49981,,148,136,52,294.5338,336,905.3846,43591,45696,47080,98,510.0102,49981
,,25,118,88,32,425.839,608.8977,1685.6875,50249,53583,53942,108,493.5093,53299,,115,123,73,421.887,414.6341,714.1918,48517,51000,52136,108,493.5093,53299
,,26,87,52,28,595.1379,1036.7885,1936.7143,51777,53913,54228,69,776.087,53550,,89,98,41,570.382,536.6837,1299.829,50764,52595,53293,69,776.087,53550
,,27,120,89,41,413.0833,579.2921,1274.2927,49570,51557,52246,103,497.7864,51272,,120,123,51,379.4,387.1138,957.6471,45528,47615,48840,103,497.7864,51272
,,28,107,80,44,465.2897,657.2125,1202.3182,49786,52577,52902,95,549.4211,52195,,102,104,50,430.1078,444.1346,937.76,43871,46190,46888,95,549.4211,52195
,,29,96,78,57,457.4375,593.9103,823.5789,43914,46325,46944,102,464.1176,47340,,86,97,62,431.6628,402.3093,643.0645,37123,39024,39870,102,464.1176,47340
,,30,140,107,60,335.2929,462.5701,833.85,46941,49495,50031,134,364.6567,48864,,132,154,82,295.1591,255.0584,516.061,38961,39279,42317,134,364.6567,48864
41,Tape 331,1,166,130,83,445.1627,583.8615,925.3855,73897,75902,76807,153,495.9085,75874,,100,129,84,391.49,295.2171,484.7262,39149,38083,40717,153,495.9085,75874
,,2,147,129,69,504.2789,596.9147,1138.29,74129,77002,78542,146,521.0616,76075,,149,178,98,471.6107,403.8539,764.5714,70270,71886,74928,146,521.0616,76075
,,3,182,134,96,425.7308,606.291,851.0625,77483,81243,81702,152,530.2632,80600,,120,132,92,384.4833,359.3409,526.3913,46138,47433,48428,152,530.2632,80600
,,4,171,139,114,436.9825,568.9065,695.7018,74724,79078,79310,160,490.0688,78411,,111,125,92,424.1892,381.328,547.6957,47085,47666,50388,160,490.0688,78411
,,5,158,130,92,497.019,625.3,888.6304,78529,81289,81754,149,540.7852,80577,,100,115,75,385.56,319.5478,518.72,38556,36748,38904,149,540.7852,80577
,,6,171,132,80,447.6608,608.7045,1007.6,76550,80349,80608,152,523.2829,79539,,152,173,110,437.5855,397.9133,642.8455,66513,68839,70713,152,523.2829,79539
,,7,156,123,72,475.9872,628.2602,1088.583,74254,77276,78378,150,512.4933,76874,,125,140,75,423.32,372.4,739.5333,52915,52136,55465,150,512.4933,76874
,,8,200,170,98,356.19,451.8647,793.8776,71238,76817,77800,189,403.4392,76250,,130,144,116,324.0846,306.4306,396.4914,42131,44126,45993,189,403.4392,76250
,,9,185,137,69,405.7297,574.2701,1149.145,75060,78675,79291,158,494.4747,78127,,114,129,72,334.6754,296.8062,562.2917,38153,38288,40485,158,494.4747,78127
,,10,207,175,116,366.0676,466.1771,705.2672,75776,81581,81811,200,403.67,80734,,146,156,111,343.6027,321.8782,477.1712,50166,50213,52966,200,403.67,80734
,,11,184,131,90,417.1359,618.687,908.1222,76753,81048,81731,148,539.7027,79876,,140,133,96,342.8571,363.4737,535.8438,48000,48342,51441,148,539.7027,79876
,,12,195,102,36,393,801.5784,2281.917,76635,81761,82149,143,569.3846,81422,,175,173,115,369.6,390.4393,599.7304,64680,67546,68969,143,569.3846,81422
,,13,174,148,114,423.0862,527.8986,687.2105,73617,78129,78342,167,463.9701,77483,,111,125,93,355.3423,308.152,430.0968,39443,38519,39999,167,463.9701,77483
,,14,180,147,112,427.3111,554.5714,730.2321,76916,81522,81786,173,467.5607,80888,,129,157,115,371.5349,295.5223,428.3217,47928,46397,49257,173,467.5607,80888
,,15,165,146,110,462.2,553.0753,736.1545,76263,80749,80977,170,472.0941,80256,,117,154,94,417.9915,322.6948,540.3723,48905,49695,50795,170,472.0941,80256
,,16,192,150,113,394.1094,544.0867,725.1504,75669,81613,81942,168,480.6964,80757,,98,114,81,421.1735,361.4298,538.7407,41275,41203,43638,168,480.6964,80757
,,17,128,135,117,457.1172,440.3259,534.8547,58511,59444,62578,164,362.4207,59437,,73,97,74,357.4247,240.6907,356.2027,26092,23347,26359,164,362.4207,59437
,,18,225,164,120,341.1067,486.6646,668.45,76749,79813,80214,196,403.7194,79129,,113,128,89,308.1504,283.2734,425.573,34821,36259,37876,196,403.7194,79129
,,19,187,157,108,412.7219,515.4459,756.2315,77179,80925,81673,180,447.3056,80515,,154,169,106,323.3182,295.7633,490.783,49791,49984,52023,180,447.3056,80515
,,20,106,177,129,720.217,431.4859,606.3333,76343,76373,78217,230,306.3174,70453,,126,132,146,474.1349,254.0303,291.4795,59741,33532,42556,230,306.3174,70453
,,21,181,125,100,401.011,608.92,768.4,72583,76115,76840,148,513.9865,76070,,80,106,64,348.7125,260.7264,468.4531,27897,27637,29981,148,513.9865,76070
,,22,154,136,80,477.5519,558.4926,963.6375,73543,75955,77091,155,485.6645,75278,,118,135,85,334.1356,275.5333,498.0706,39428,37197,42336,155,485.6645,75278
,,23,151,109,74,501.1457,731.1835,1086,75673,79699,80364,135,585.9333,79101,,121,153,88,427.3884,353.0784,630.125,51714,54021,55451,135,585.9333,79101
,,24,229,187,122,309.0786,400.861,623.2869,70779,74961,76041,213,347.4319,74003,,153,166,128,287.8431,274.7349,370.75,44040,45606,47456,213,347.4319,74003
,,25,191,168,119,339.9529,403.8631,586.3361,64931,67849,69774,206,326.1893,67195,,93,105,84,287.914,234.9429,337.3214,26776,24669,28335,206,326.1893,67195
,,26,140,100,63,560.0143,812.81,1296.921,78402,81281,81706,130,619.9308,80591,,120,154,71,481.4417,378.0909,836.9718,57773,58226,59425,130,619.9308,80591
,,27,160,142,73,452.1938,541.7676,1072.164,72351,76931,78268,160,474.7688,75963,,117,124,83,328.6239,317.6532,505.9759,38449,39389,41996,160,474.7688,75963
,,28,163,120,89,421.454,613.1917,833.1236,68697,73583,74148,149,493.396,73516,,122,159,105,373.6557,285.2264,456.4667,45586,45351,47929,149,493.396,73516
,,29,132,108,78,552.9621,708.0833,992.9231,72991,76473,77448,125,606.68,75835,,79,106,66,468.6835,363.7075,599.9394,37026,38553,39596,125,606.68,75835
,,30,168,128,89,455.6845,622.5078,897.236,76555,79681,79854,159,495.6415,78807,,124,158,83,360.3306,270.9684,566.6386,44681,42813,47031,159,495.6415,78807
42,Tape 111,1,179,143,80,299.4916,399.3077,728.4625,53609,57101,58277,166,342.0361,56778,,152,158,102,285.5921,286.2405,461.3431,43410,45226,47057,166,342.0361,56778
,,2,118,110,67,474.7881,536.2818,895.8806,56025,58991,60024,127,457.3465,58083,,109,139,88,437.422,343.3885,582.4091,47679,47731,51252,127,457.3465,58083
,,3,144,137,97,391.9653,443.3723,629.3608,56443,60742,61048,144,416.7986,60019,,115,133,100,408.6348,370.9549,503.49,46993,49337,50349,144,416.7986,60019
,,4,145,135,120,378.8483,441.5037,498.05,54933,59603,59766,148,397.4797,58827,,122,146,101,373.9918,329.9658,487.198,45627,48175,49207,148,397.4797,58827
,,5,117,101,76,507.3675,610.5743,818.8158,59362,61668,62230,122,500.1148,61014,,100,127,76,458.06,373.874,642.4079,45806,47482,48823,122,500.1148,61014
,,6,115,92,43,510.6087,668.2935,1433.512,58720,61483,61641,113,538.4779,60848,,106,136,67,484.3585,385.7794,799,51342,52466,53533,113,538.4779,60848
,,7,123,120,56,427.5691,460.1333,1011.304,52591,55216,56633,133,407.3459,54177,,107,125,81,358.0187,306.616,507.9259,38308,38327,41142,133,407.3459,54177
,,8,142,138,80,354.5563,393.6232,700.4625,50347,54320,56037,152,351.8553,53482,,114,124,78,334.5526,325.6935,546.9359,38139,40386,42661,152,351.8553,53482
,,9,158,120,54,356.1203,495.1167,1109.611,56267,59414,59919,145,404.6,58667,,136,145,82,354.3603,343.3241,630.0976,48193,49782,51668,145,404.6,58667
,,10,174,155,121,322.7816,399.6968,512.7851,56164,61953,62047,171,357.4971,61132,,141,152,115,305.2766,290.6908,403.1913,43044,44185,46367,171,357.4971,61132
,,11,77,67,43,771.3506,927.9552,1457.419,59394,62173,62669,89,690.1798,61426,,73,105,44,751.8356,538.7429,1299.773,54884,56568,57190,89,690.1798,61426
,,12,157,136,55,366.2675,454.5662,1132.491,57504,61821,62287,156,393.0769,61320,,146,156,91,339.9178,336.4359,592.9121,49628,52484,53955,156,393.0769,61320
,,13,155,133,101,362.2323,451.0902,599.901,56146,59995,60590,150,394.8267,59224,,130,138,112,351.2462,340.5942,433.8929,45662,47002,48596,150,394.8267,59224
,,14,134,116,90,438.1866,529.3103,687.1444,58717,61400,61843,133,460.0451,61186,,123,144,92,425.065,373.1667,600.8043,52283,53736,55274,133,460.0451,61186
,,15,100,91,64,582.4,673.4396,961.3906,58240,61283,61529,116,524.6379,60858,,87,123,69,548.1494,392.2602,719.1304,47689,48248,49620,116,524.6379,60858
,,16,164,133,104,346.2256,464.4361,598.4808,56781,61770,62242,158,388.6456,61406,,137,151,106,348.219,334.4238,484.2453,47706,50498,51330,158,388.6456,61406
,,17,72,106,96,613.3611,418.8679,499.6875,44162,44400,47970,141,303.3333,42770,,71,92,81,445.1408,282.5109,356.5309,31605,25991,28879,141,303.3333,42770
,,18,172,152,101,327.564,397.4408,602.4752,56341,60411,60850,165,361.3515,59623,,142,165,127,314.4718,279.2182,375.2598,44655,46071,47658,165,361.3515,59623
,,19,174,150,88,318.4655,392.92,674.5682,55413,58938,59362,166,349.5904,58032,,151,155,113,308.3576,308.0129,435.1593,46562,47742,49173,166,349.5904,58032
,,20,84,89,38,678.131,660.2247,1566.079,56963,58760,59511,103,563.5534,58046,,88,115,62,549.4773,428.7478,811.7419,48354,49306,50328,103,563.5534,58046
,,21,127,116,102,426.9055,494.0948,564.8824,54217,57315,57618,127,445.8504,56623,,126,152,108,399.381,340.625,499.0185,50322,51775,53894,127,445.8504,56623
,,22,122,103,66,454.2459,565.4466,892.0152,55418,58241,58873,120,484.8333,58180,,109,145,70,415.0092,319.931,686.1143,45236,46390,48028,120,484.8333,58180
,,23,128,124,90,423.875,469.4516,655.4,54256,58212,58986,140,411.2929,57581,,119,151,98,409.5882,336.1722,537.3265,48741,50762,52658,140,411.2929,57581
,,24,157,126,79,329.1274,435.1508,710.1266,51673,54829,56100,146,369.8836,54003,,133,147,90,299.7143,282.7143,483.2667,39862,41559,43494,146,369.8836,54003
,,25,142,130,84,382.8099,442.6615,694.5833,54359,57546,58345,141,402.1418,56702,,106,119,87,331.3302,292.6975,434.8276,35121,34831,37830,141,402.1418,56702
,,26,116,100,80,476.6638,581.77,733.775,55293,58177,58702,117,495.1795,57936,,106,141,89,438.0189,339.3404,560.7978,46430,47847,49911,117,495.1795,57936
,,27,154,133,72,363.3571,444.9624,832.2361,55957,59180,59921,152,389.7632,59244,,129,137,98,339.7209,332.365,483.6837,43824,45534,47401,152,389.7632,59244
,,28,129,109,63,420.4419,536.4495,934.3175,54237,58473,58862,137,423.8394,58066,,124,155,89,390.4435,327.0516,588.9326,48415,50693,52415,137,423.8394,58066
,,29,109,102,72,480.0092,543.049,779.4306,52321,55391,56119,113,485.6372,54877,,97,123,81,441.3196,360.9919,565.2593,42808,44402,45786,113,485.6372,54877
,,30,158,129,70,344.0759,443.062,826.1143,54364,57155,57828,154,364.5909,56147,,118,143,94,294.6186,229.0699,394.0426,34765,32757,37040,154,364.5909,56147
43,Tape 112,1,88,72,34,502.1591,637.125,1356,44190,45873,46104,84,540.5595,45407,,79,95,42,444.2658,371.6947,857.3333,35097,35311,36008,84,540.5595,45407
,,2,93,89,60,442.0108,490.7978,737.3,41107,43681,44238,95,463.1474,43999,,74,89,64,430.4189,372.6629,537.3906,31851,33167,34393,95,463.1474,43999
,,3,106,87,66,413.7642,528.5057,699.2879,43859,45980,46153,104,437.4904,45499,,85,94,66,389.7882,368.4681,538.8333,33132,34636,35563,104,437.4904,45499
,,4,97,86,61,434.0928,521.5233,736.7541,42107,44851,44942,92,482.5978,44399,,85,101,66,415.3176,359.0198,564.697,35302,36261,37270,92,482.5978,44399
,,5,98,84,54,447.2755,546.1786,852.463,43833,45879,46033,94,480.6702,45183,,85,93,55,402.2706,379.4624,653.2909,34193,35290,35931,94,480.6702,45183
,,6,75,61,37,599.1067,761.1311,1256.676,44933,46429,46497,70,657.6857,46038,,77,97,44,522.8052,433.5773,976.5682,40256,42057,42969,70,657.6857,46038
,,7,90,69,43,474.7,645.3043,1044.884,42723,44526,44930,86,512.5465,44079,,68,75,34,460.8235,427.9733,969.4706,31336,32098,32962,86,512.5465,44079
,,8,111,100,59,336.2973,403.66,705.5932,37329,40366,41630,112,358.9375,40201,,78,81,62,303.9103,307.0247,421.7419,23705,24869,26148,112,358.9375,40201
,,9,91,75,50,481.956,611.5067,918.58,43858,45863,45929,86,527.6512,45378,,70,91,48,484.7857,383.1319,741.2917,33935,34865,35582,86,527.6512,45378
,,10,123,102,79,345.1545,451.9804,588.2658,42454,46102,46473,115,397.2522,45684,,102,103,73,324.8235,332.6117,486.726,33132,34259,35531,115,397.2522,45684
,,11,71,55,34,626.0423,841.8727,1371.765,44449,46303,46640,69,665.5652,45924,,60,73,36,568.9,479.1781,990.8611,34134,34980,35671,69,665.5652,45924
,,12,130,79,22,332.2,592.1139,2138.5,43186,46777,47047,97,477.3814,46306,,123,117,52,324.0081,352.6923,810.8269,39853,41265,42163,97,477.3814,46306
,,13,120,89,67,341.0583,489.5618,657.8209,40927,43571,44074,105,411.3238,43189,,101,107,66,314.7624,310.215,513.4091,31791,33193,33885,105,411.3238,43189
,,14,130,109,90,331.6308,425.5138,515.4444,43112,46381,46390,122,376.2623,45904,,113,116,94,312.6372,321.0517,402.2553,35328,37242,37812,122,376.2623,45904
,,15,88,75,53,486.0795,599.08,856.4717,42775,44931,45393,87,508.3563,44227,,77,94,51,443.5584,375.3298,706.7647,34154,35281,36045,87,508.3563,44227
,,16,119,85,66,364.0168,548.5176,707.4697,43318,46624,46693,100,461.21,46121,,96,106,67,355.9479,335.2925,541.0299,34171,35541,36249,100,461.21,46121
,,17,63,57,52,580.8413,661.0702,749.6923,36593,37681,38984,70,531.9286,37235,,59,94,54,556,344.883,649.7407,32804,32419,35086,70,531.9286,37235
,,18,126,90,54,344.6905,515.2444,859.5556,43431,46372,46416,106,429.6698,45545,,108,121,66,313.3333,290.314,542.1818,33840,35128,35784,106,429.6698,45545
